B01001_001E,B01001B_001E,B01001C_001E,B01001D_001E,B01001E_001E,B01001F_001E,B01001G_001E,B03002_003E,B03002_013E,state,county,tract
1639,7,6,0,0,26,14,1573,13,12,133,970102
3239,410,0,15,6,0,64,2694,50,12,133,970103
2903,1115,35,0,0,0,10,1647,96,12,133,970104
2421,205,29,0,9,0,2,1998,178,12,133,970301
7348,1802,85,79,0,27,95,5002,258,12,133,970302
3909,105,73,24,0,0,78,3516,113,12,133,970303
6205,190,0,116,0,17,183,5389,310,12,075,970302
0,0,0,0,0,0,0,0,0,12,075,990000
2936,493,0,0,0,16,10,2329,88,12,079,110100
3738,1651,3,170,0,0,20,1859,35,12,079,110200
2161,784,0,0,0,135,20,1222,0,12,079,110301
6008,3603,0,24,0,84,22,1960,315,12,079,110302
4656,136,50,127,0,204,31,4000,108,12,081,000201
3631,627,67,0,2,37,55,2687,156,12,079,110400
4940,1016,0,14,0,159,252,1660,1839,12,081,000105
2913,144,0,26,0,9,0,2585,149,12,099,000505
774,0,0,0,0,6,0,751,17,12,099,000507
1850,9,0,24,0,0,9,1687,121,12,099,000509
2352,7,0,40,0,0,133,2108,64,12,099,000511
3901,244,0,155,0,10,22,3063,407,12,099,000703
3531,63,0,196,0,0,39,2990,243,12,099,000803
3285,146,0,164,0,27,30,2791,127,12,099,000804
4445,71,62,51,0,51,186,3125,899,12,099,000904
3035,38,0,14,0,19,8,2757,199,12,099,000702
5022,66,0,306,0,247,9,3840,554,12,099,000905
1761,99,7,59,0,43,9,1424,120,12,099,001912
5177,1466,0,32,0,2,66,3231,380,12,127,082903
5256,0,12,0,0,79,52,5061,52,12,127,082904
6634,0,0,32,0,9,163,6028,402,12,127,083006
4974,136,181,47,0,0,170,4312,128,12,127,083007
3056,236,158,9,0,0,75,2510,68,12,127,083008
3969,44,0,9,0,105,86,3677,48,12,127,083009
3542,362,0,279,0,243,83,2352,223,12,127,083205
2915,763,3,0,3,45,30,1962,109,12,127,083206
7881,259,166,281,0,0,209,6754,212,12,127,083207
12747,1084,26,385,0,22,167,10418,645,12,127,083208
6473,68,25,340,0,50,36,5683,271,12,127,083209
5715,133,17,9,0,693,34,3471,1358,12,127,090203
8082,361,0,126,0,41,146,6519,889,12,127,090204
2701,48,0,0,0,101,93,2335,124,12,127,090303
4737,243,16,104,0,188,300,3569,317,12,127,090304
3702,323,32,8,0,20,13,3150,156,12,127,090305
5821,262,8,316,0,69,106,4682,378,12,127,090306
6412,683,0,59,0,231,27,4651,761,12,127,090307
5040,71,41,37,0,206,79,4052,554,12,127,090803
8605,298,10,39,0,75,255,6023,1905,12,127,090804
5639,324,0,44,0,345,157,4463,306,12,127,090805
4624,640,0,59,0,202,53,2598,1072,12,127,090806
2691,61,0,0,0,0,13,2450,167,12,099,006006
3597,1649,0,47,0,200,74,1491,136,12,099,006007
2233,118,0,29,7,0,20,1861,198,12,099,006202
6289,845,0,138,0,91,93,4136,986,12,099,006300
5514,2053,8,66,0,223,252,2640,272,12,099,006605
4711,79,0,115,0,176,177,3726,438,12,099,007008
3778,110,0,11,0,109,61,3072,415,12,099,007009
4858,390,0,184,0,309,107,3529,339,12,099,007301
3696,0,0,86,0,44,91,3405,70,12,099,000301
4286,12,18,17,0,0,0,4000,239,12,099,000303
6814,4071,0,309,0,128,401,1772,133,12,099,001101
2117,6,0,44,0,9,37,1935,86,12,099,001102
6885,5997,0,109,0,0,110,484,185,12,011,060203
5232,1521,0,279,0,219,214,1304,1695,12,011,060206
6204,4757,0,235,0,134,72,626,380,12,011,060208
3125,2129,0,13,0,11,80,450,442,12,011,060209
6021,455,0,0,0,185,76,209,5096,12,086,005202
9078,109,0,56,0,68,0,243,8602,12,086,005704
4245,202,0,0,0,0,130,208,3705,12,086,005902
5349,139,0,54,0,0,22,433,4701,12,086,005904
2967,0,12,0,0,0,0,1602,1353,12,086,007902
6035,180,0,109,0,23,29,2295,3399,12,086,008000
4324,928,0,93,0,206,85,740,2272,12,086,000109
3567,2892,0,125,0,9,0,141,400,12,086,000402
4795,3128,8,106,0,400,52,229,872,12,086,000204
4401,2810,0,9,0,229,191,185,977,12,086,001006
5899,4925,0,0,0,309,85,73,507,12,086,001401
6658,665,0,19,0,598,96,253,5027,12,086,002402
4757,3916,0,0,0,0,150,94,597,12,086,003100
5629,48,0,51,0,333,56,3915,1226,12,086,004000
4088,0,0,54,0,68,63,1153,2750,12,086,004602
5545,150,0,44,0,64,61,586,4640,12,086,006002
4017,1328,0,184,6,50,32,919,1498,12,086,007603
5276,80,0,21,0,106,0,1870,3199,12,086,008415
6709,58,0,6,0,0,9,802,5834,12,086,008501
2872,493,0,28,0,210,38,1759,344,12,095,017901
2295,114,5,61,0,30,68,1698,319,12,095,010300
3571,224,0,48,0,10,35,2531,723,12,095,011100
5457,248,0,95,0,242,260,4156,456,12,095,011300
7096,5661,245,0,0,185,145,332,528,12,095,012304
3674,2406,0,46,0,220,195,496,311,12,095,012306
6445,97,0,204,0,112,191,5179,662,12,095,014000
5548,1342,52,133,0,888,150,1044,1939,12,095,014302
5258,183,82,68,0,56,160,4251,458,12,095,012600
14888,2042,32,786,0,1527,435,6988,3078,12,095,014704
9474,3426,0,567,0,450,336,3192,1503,12,095,015201
5554,438,0,546,0,140,142,3116,1172,12,095,016716
7121,1507,23,493,0,248,416,3415,1019,12,095,015103
3176,331,0,88,0,194,62,1594,907,12,095,016411
4662,2990,15,0,0,35,105,911,606,12,095,017600
6208,711,0,162,0,289,103,3100,1843,12,095,017701
5976,518,0,18,0,535,102,2730,2073,12,095,013604
4334,4294,0,0,0,0,0,40,0,12,095,014605
8269,5329,18,315,0,1249,379,588,391,12,095,012000
5628,215,252,0,0,54,256,3372,1479,12,097,043400
8340,246,90,115,0,35,193,6990,671,12,097,043800
5924,185,12,62,0,404,102,2266,2893,12,097,041700
5689,544,0,95,0,197,394,3904,555,12,097,043500
8608,2699,0,306,0,231,292,2672,2408,12,011,010800
6974,2193,0,554,0,198,261,2606,1162,12,011,020205
6765,1767,0,108,0,574,160,1824,2332,12,011,020313
6969,4153,0,249,0,60,265,1345,897,12,011,020502
3658,3370,5,0,0,104,39,52,88,12,011,030401
3442,754,0,85,9,0,17,1975,602,12,011,030702
4993,4650,0,0,0,12,113,119,99,12,011,041100
6304,5034,0,147,28,35,64,681,315,12,011,041600
5529,488,11,34,0,107,159,3892,838,12,011,042600
9572,8595,0,253,0,0,155,392,177,12,011,050301
4410,3881,0,16,0,54,212,178,69,12,011,050306
8640,2841,31,17,0,434,195,1952,3170,12,011,030801
5897,1401,0,181,95,237,159,2340,1484,12,011,020309
5674,1132,43,32,0,120,277,2631,1439,12,011,020320
7970,4951,10,503,32,165,226,984,1099,12,011,020407
3645,411,5,69,0,75,256,1871,958,12,057,012108
5054,515,0,440,0,150,310,2543,1096,12,057,012209
5720,700,0,195,0,100,162,3277,1286,12,057,012210
2523,997,37,0,0,61,185,981,262,12,057,012211
4104,1242,0,72,0,165,125,1253,1247,12,057,012212
4740,455,0,143,19,395,266,2637,825,12,057,012213
4438,443,12,234,0,317,102,2868,462,12,057,012503
3495,118,0,136,0,12,111,2853,265,12,057,012504
5057,1367,0,445,0,427,227,1986,605,12,057,013315
3046,543,0,66,0,75,34,1035,1293,12,057,013316
2321,504,0,94,0,349,86,1037,251,12,057,013317
3815,648,0,642,0,28,9,1311,1177,12,057,013318
6669,1332,0,311,0,322,399,3364,941,12,057,013319
2027,25,0,12,0,21,20,1872,77,12,057,014009
2538,0,0,8,0,6,16,2417,91,12,057,014010
3626,95,16,16,0,45,0,3207,247,12,057,014011
2807,9,7,0,0,0,0,2791,0,12,057,014012
1228,9,17,21,0,282,22,593,284,12,057,014013
2110,30,6,8,14,0,0,1966,86,12,057,014014
1799,36,0,56,0,16,10,1668,13,12,057,014015
924,24,4,0,0,0,0,874,22,12,057,014016
2904,46,13,77,0,9,111,2572,76,12,057,014117
6944,846,159,258,0,355,229,4309,788,12,057,014119
5403,340,18,129,0,81,153,3860,822,12,057,014121
3886,127,0,0,0,0,28,3500,231,12,057,014118
5633,1335,0,112,0,496,121,2069,1500,12,057,014122
0,0,0,0,0,0,0,0,0,12,057,980100
0,0,0,0,0,0,0,0,0,12,057,980200
0,0,0,0,0,0,0,0,0,12,057,980300
89,12,0,3,0,0,0,74,0,12,057,980400
5055,112,0,230,0,53,49,515,4096,12,086,008417
2911,23,0,235,0,275,55,258,2065,12,086,008418
4726,272,0,69,0,233,269,792,3091,12,086,008419
6172,121,0,8,0,31,66,812,5134,12,086,008701
5949,56,0,220,0,145,0,346,5182,12,086,008702
5483,321,0,5,0,33,28,247,4849,12,086,008805
4032,9,0,0,0,24,0,239,3760,12,086,008806
5018,21,0,211,0,18,26,292,4450,12,086,008906
4462,95,50,319,0,10,0,311,3677,12,086,008907
3076,73,0,0,0,14,0,53,2936,12,086,009020
5460,68,17,171,0,44,20,125,5015,12,086,009021
2358,88,0,0,0,51,55,137,2027,12,086,009022
6802,108,0,58,54,11,182,154,6235,12,086,009023
3667,0,0,29,0,0,38,3373,227,12,111,381204
3762,34,47,69,0,0,42,3505,65,12,111,381300
4601,852,0,257,0,0,101,2708,683,12,111,381401
7756,1298,27,10,210,105,235,4208,1663,12,111,381402
12433,1413,0,519,0,233,629,8414,1225,12,111,381502
10922,1720,0,266,25,245,139,6762,1765,12,111,381503
6407,213,0,6,0,89,0,5806,293,12,111,381601
3743,266,61,27,0,20,65,2906,398,12,111,381602
6143,156,0,218,0,20,23,5214,512,12,111,381603
8223,536,46,13,0,1055,17,2670,3886,12,061,050904
0,0,0,0,0,0,0,0,0,12,061,980000
0,0,0,0,0,0,0,0,0,12,061,990000
3696,1316,23,5,0,83,89,1920,260,12,063,210100
1402,870,42,0,0,0,75,401,14,12,063,210200
6261,1652,24,22,7,47,129,4090,290,12,063,210300
3413,825,12,25,0,17,30,2318,186,12,063,210400
4269,1159,0,48,0,11,24,2898,129,12,063,210500
5359,2696,26,0,0,17,317,2275,28,12,063,210600
4274,749,9,13,0,0,9,3308,186,12,063,210700
5310,1696,70,18,0,103,186,3033,204,12,063,210800
6147,1527,18,24,0,80,117,3999,382,12,063,210900
4441,508,68,0,38,0,12,3773,42,12,063,211000
3900,142,20,0,13,6,24,3657,38,12,063,211100
6056,2785,41,0,0,62,156,2713,299,12,065,250101
3935,957,0,29,0,22,19,2847,61,12,065,250102
4114,1126,36,1,0,0,47,2823,81,12,065,250200
0,0,0,0,0,0,0,0,0,12,065,990000
1631,160,0,2,0,13,40,1349,67,12,069,030104
1363,8,0,0,0,7,0,1271,77,12,069,030106
9370,670,0,294,0,0,29,7804,573,12,069,030105
5881,109,0,0,0,0,22,5461,289,12,069,030107
4292,220,0,24,0,0,44,3509,495,12,069,030108
6778,4527,0,175,0,97,96,641,1242,12,086,000206
0,0,0,0,0,0,0,0,0,12,045,990000
8481,3784,0,0,0,63,147,4003,484,12,047,960100
1490,446,12,0,0,1,70,865,96,12,047,960300
3703,70,0,0,0,251,0,2212,1170,12,049,970101
3685,26,37,6,0,171,0,2465,980,12,049,970102
4142,314,0,0,0,451,31,1245,2101,12,049,970201
1240,1,0,0,0,0,14,1112,113,12,049,970202
4340,4,0,0,0,21,45,2472,1798,12,051,000401
8822,538,52,37,0,207,646,3401,3941,12,051,000402
4929,179,521,6,0,104,104,1157,2858,12,051,000600
0,0,0,0,0,0,0,0,0,12,051,990000
3287,489,7,0,0,0,100,2538,153,12,105,013500
4395,1313,8,88,0,0,11,2837,138,12,105,015301
10206,6817,0,30,0,568,83,435,2273,12,086,008304
7477,4225,0,56,0,88,43,615,2450,12,086,000501
6935,481,0,553,0,14,176,1607,4104,12,086,008414
7501,162,0,18,0,160,18,447,6696,12,086,008804
2659,979,0,88,0,46,107,644,795,12,086,008904
6145,103,0,133,0,98,60,270,5481,12,086,009015
6665,193,0,0,0,61,141,459,5811,12,086,009306
7469,566,0,171,0,222,73,1854,4583,12,086,011500
10287,403,0,164,0,18,49,569,9084,12,086,009006
6614,197,0,94,0,229,62,120,5912,12,086,009017
5295,43,0,98,0,71,155,796,4132,12,086,009305
6758,4607,0,10,0,73,138,291,1639,12,086,009400
12569,4279,0,97,0,153,214,843,6983,12,086,010500
3299,64,0,181,0,0,126,2577,351,12,105,011821
4914,699,0,20,0,52,149,3393,601,12,011,030704
9353,8445,48,0,0,247,116,49,448,12,011,041300
4472,2920,15,21,0,47,83,821,565,12,011,041700
3149,116,0,49,0,20,6,2607,351,12,011,042000
2489,31,0,24,0,0,23,2249,162,12,011,042200
6454,4106,0,191,6,159,344,582,1066,12,011,100400
4758,966,0,34,0,13,151,2066,1528,12,011,090401
5573,4365,27,0,0,12,114,277,778,12,011,100700
7469,2510,29,136,0,689,168,1686,2251,12,011,110100
5735,1176,0,356,0,149,72,725,3257,12,011,110321
10817,6689,134,105,0,131,218,1819,1721,12,011,010702
3223,497,0,255,0,120,251,1583,517,12,011,020322
5293,1627,0,176,0,689,118,1903,780,12,011,042700
4683,280,0,146,0,284,461,1499,2013,12,011,050100
3400,3309,0,0,0,0,25,31,35,12,011,050308
6443,2920,0,261,0,232,405,1560,1065,12,011,020308
2046,47,10,51,0,68,10,1682,178,12,011,042100
5697,1085,0,102,0,62,210,3048,1190,12,011,050204
7519,5905,52,81,0,161,249,327,744,12,011,080500
7196,816,0,124,0,28,41,5651,536,12,099,007839
8388,1154,0,53,0,99,268,5439,1375,12,099,007908
4262,291,0,177,0,0,8,3721,65,12,099,007909
7970,1288,0,630,0,49,238,4418,1347,12,099,007910
9404,1494,0,196,0,140,370,5667,1537,12,099,007912
0,0,0,0,0,0,0,0,0,12,099,980000
0,0,0,0,0,0,0,0,0,12,099,980100
0,0,0,0,0,0,0,0,0,12,031,990000
3433,428,0,374,0,65,38,2295,233,12,033,002601
1560,8,0,0,0,19,0,1484,49,12,033,002602
8574,680,0,439,0,40,184,6853,378,12,033,002603
4302,132,0,242,0,23,303,3427,175,12,033,002604
5691,620,69,175,0,305,467,3845,210,12,033,002605
2626,1254,30,57,0,37,61,1172,15,12,033,002703
5854,1465,42,129,0,0,225,3659,334,12,033,002704
4005,706,0,92,0,0,109,3070,28,12,033,003308
6358,968,0,112,0,54,236,4894,94,12,033,003309
4817,2092,0,80,0,27,43,2453,122,12,033,003203
2956,288,0,50,34,0,175,2235,174,12,033,003204
4814,627,49,56,0,255,411,2799,617,12,033,003505
5570,1069,0,299,0,155,752,3030,265,12,033,003506
7058,885,0,767,0,87,1097,4088,134,12,033,003507
8493,3577,0,759,0,95,470,3134,458,12,033,003508
3542,565,19,153,6,31,130,2567,71,12,033,003607
7982,913,0,242,0,0,163,6541,123,12,033,003608
3606,508,19,175,0,112,86,2534,172,12,033,003609
6269,453,0,220,0,0,160,5323,113,12,033,003610
5319,704,163,144,0,0,201,4016,91,12,033,003611
4953,509,0,39,37,0,34,4250,84,12,033,003612
3461,50,10,15,0,0,30,3241,115,12,033,003613
6479,1873,97,55,0,70,34,4331,19,12,033,003614
0,0,0,0,0,0,0,0,0,12,033,990000
2504,210,0,19,0,32,84,2009,150,12,035,060103
4886,270,0,229,0,106,22,3422,837,12,035,060104
4185,275,0,363,0,0,9,3395,143,12,035,060105
3174,22,0,28,0,0,64,3051,9,12,035,060106
5273,486,62,105,0,443,70,3525,582,12,035,060107
5442,753,0,66,0,272,153,2136,2062,12,071,040304
4254,741,11,19,0,303,126,1576,1478,12,071,040308
1994,0,0,42,0,0,12,1859,81,12,071,050306
7117,208,0,11,0,363,76,3710,2749,12,071,050500
5228,940,146,0,0,239,58,883,2962,12,081,000106
4087,373,17,31,0,0,0,3449,217,12,081,000202
7871,306,0,436,0,46,112,6050,921,12,071,010407
3991,22,0,37,24,0,12,3829,67,12,071,020101
2644,0,0,71,0,0,0,2435,138,12,115,000802
7754,260,0,90,0,192,103,5862,1247,12,115,001201
3567,131,0,176,0,9,31,2592,628,12,115,001301
4610,113,0,86,0,9,110,3867,425,12,115,001402
4941,26,15,0,17,14,24,4823,22,12,115,002303
3387,4,19,53,0,67,30,3150,64,12,115,002508
10398,800,0,269,0,45,248,8118,918,12,115,002711
1789,8,0,20,0,12,41,1677,31,12,115,000501
6048,1504,0,22,0,0,21,2848,1653,12,115,001102
4283,213,8,95,0,173,49,3431,314,12,115,001204
3179,0,0,81,0,72,45,2673,308,12,115,001303
2066,16,6,0,0,16,31,1868,129,12,115,001304
6354,57,0,9,0,27,86,5709,466,12,115,001507
3451,6,0,68,0,56,8,2899,414,12,115,001703
4222,19,0,29,0,63,73,3492,546,12,115,002003
3212,3,0,51,0,10,62,2724,362,12,115,002504
2376,2,0,54,0,0,16,2146,158,12,115,002505
5534,0,0,104,0,20,117,5233,60,12,115,002507
6160,20,0,110,0,20,225,5747,38,12,115,002714
2473,20,0,68,0,21,58,2208,98,12,115,000601
4346,11,0,0,0,32,0,4178,125,12,115,001203
4511,111,0,68,0,9,159,3489,675,12,115,001505
4319,530,60,45,0,100,63,2748,773,12,115,000401
3901,3564,0,30,0,0,107,165,35,12,099,001404
3517,1471,0,5,0,158,0,890,993,12,099,001600
4690,4046,0,7,0,197,150,222,68,12,099,002100
6748,2063,0,224,0,286,134,936,3105,12,099,004008
4078,338,0,238,0,119,252,389,2742,12,099,004009
6512,206,0,16,0,0,92,3812,2386,12,099,004300
2092,66,3,40,0,0,0,1850,133,12,099,004902
3186,51,0,43,0,141,0,2835,116,12,099,006602
4553,100,23,23,0,0,21,4004,382,12,099,007006
2885,2047,11,0,0,48,0,597,182,12,099,006700
4049,2599,0,90,0,279,189,257,635,12,086,001103
7395,6144,0,23,0,210,0,56,962,12,086,000403
2364,1595,58,0,0,0,28,113,570,12,086,003400
5887,168,0,41,17,104,50,364,5143,12,086,005600
5226,4779,0,36,0,27,48,27,309,12,086,009903
5289,53,0,0,0,405,42,66,4723,12,086,000705
4740,3683,0,0,0,280,283,42,452,12,086,001901
4565,458,0,19,0,896,25,190,2977,12,086,001703
3279,2427,0,0,0,20,0,86,746,12,086,002004
9751,195,0,150,0,168,327,3753,5158,12,086,006702
2634,461,0,111,0,26,80,907,1049,12,086,002100
7090,4856,0,0,0,598,62,284,1290,12,086,000404
5619,10,0,33,0,44,0,297,5235,12,086,005903
2360,1977,0,15,0,67,80,142,79,12,099,002200
3548,435,0,72,0,229,24,2070,718,12,099,002800
6732,3342,0,158,0,249,113,1020,1850,12,099,003102
7637,2006,0,839,0,187,268,3019,1318,12,099,005916
3865,573,12,122,0,6,7,2820,325,12,099,006005
6677,138,0,0,0,82,42,251,6164,12,086,008803
7302,797,0,35,0,405,177,1984,3904,12,086,010606
6672,413,111,169,0,35,373,5210,361,12,005,000500
5112,0,19,0,0,0,32,4774,287,12,101,031101
3824,265,55,31,0,28,127,2865,453,12,101,031401
1899,94,21,0,0,84,81,1396,223,12,101,031405
2010,36,9,118,0,6,18,1741,82,12,101,031504
4325,7,0,67,0,37,104,3605,505,12,101,031705
2890,379,14,0,0,96,62,2093,246,12,101,032700
3801,0,0,165,0,44,150,3102,340,12,101,031404
5840,579,86,155,0,114,132,2793,1981,12,101,032500
3800,60,12,10,0,66,50,3281,321,12,101,030901
6675,499,110,255,0,31,163,4908,709,12,101,032001
2691,144,0,24,0,9,54,2082,378,12,101,031503
2718,24,0,10,0,58,0,2299,327,12,101,032300
5649,18,0,0,0,0,42,5399,190,12,041,950100
3704,566,14,0,15,270,42,2162,635,12,055,961100
4521,17,0,0,0,280,0,3571,653,12,055,961000
3824,551,0,102,3,406,277,1251,1234,12,097,041600
17251,3255,0,85,233,1266,1133,2526,8753,12,097,041300
21843,2457,65,1067,0,2340,969,6121,8824,12,097,042900
3524,18,50,268,0,0,76,2449,663,12,097,043100
10499,1155,0,743,0,946,822,1409,5424,12,097,042100
7505,1354,0,151,0,1511,224,1379,2886,12,097,042300
20419,6469,588,98,0,1314,403,2224,9323,12,097,041100
7600,325,0,93,0,749,652,2116,3665,12,097,042400
13636,924,25,1276,0,1320,353,3267,6471,12,097,042800
6662,145,0,42,39,58,43,4308,2027,12,097,043700
8017,1345,21,185,0,539,99,1471,4357,12,097,042500
15589,1948,0,612,0,1130,309,3774,7816,12,097,041500
5942,1240,0,123,0,41,178,4239,121,12,001,002000
3542,687,50,261,0,18,149,2222,155,12,001,001203
7946,1399,26,5,0,35,204,5726,551,12,001,001801
2399,734,0,38,0,23,80,1375,149,12,001,001802
3421,480,13,272,0,72,143,2070,371,12,001,001201
7309,862,38,447,0,67,417,4810,668,12,001,001202
6671,1081,0,355,16,50,160,4497,512,12,001,000200
1612,221,26,11,0,5,11,1223,115,12,001,001805
3635,216,0,430,0,24,122,2613,230,12,001,002207
4619,2748,9,0,0,11,228,1517,106,12,001,001400
5622,136,0,76,8,56,291,4291,764,12,001,001702
11242,1214,21,1338,0,185,82,7632,770,12,001,002205
5457,1168,0,307,0,39,250,3464,229,12,001,001803
4561,704,13,113,0,0,92,3193,446,12,001,002210
3849,0,0,5,0,42,11,1147,2644,12,086,004605
3304,0,0,58,0,44,0,1018,2184,12,086,004607
3830,397,13,45,0,43,64,2610,658,12,101,032012
6127,691,76,396,0,28,135,3838,963,12,101,032013
6897,1022,0,251,46,188,204,3618,1568,12,101,032014
6675,884,0,464,0,131,302,3845,1049,12,101,032103
4893,629,38,152,52,103,154,2733,1032,12,101,032104
7397,1762,8,288,0,192,155,3691,1301,12,101,032105
8345,713,37,535,0,90,784,4621,1565,12,101,032106
6081,526,44,500,0,267,421,3141,1182,12,101,032107
5692,237,9,228,10,23,145,4131,909,12,101,032108
4449,249,49,621,40,12,87,2381,1010,12,101,032109
3162,40,0,167,0,58,122,2381,394,12,101,032110
3895,873,15,76,0,118,63,2099,651,12,101,032111
4011,424,0,290,0,15,98,2401,783,12,101,032112
9453,817,30,256,0,124,427,6799,1000,12,009,063105
11564,465,0,240,0,20,322,8979,1538,12,009,063107
3754,672,11,90,0,20,146,2376,439,12,009,063104
4229,87,0,142,0,71,65,3275,589,12,009,063106
4796,590,21,85,0,306,213,3265,316,12,009,064124
6373,20,15,326,0,458,179,4674,701,12,009,064125
4203,71,74,136,0,59,26,3399,438,12,009,064126
7728,157,0,390,0,151,77,6442,511,12,009,064127
11569,424,0,358,0,182,467,9535,603,12,009,064128
3100,169,15,16,0,10,37,2311,542,12,009,064202
6463,609,18,211,0,128,199,4766,532,12,009,064123
2118,6,0,24,0,31,64,1869,124,12,009,064201
7313,294,0,226,0,59,138,6198,398,12,009,064601
2777,287,13,52,0,0,72,1928,425,12,009,064602
2421,1329,0,212,0,106,73,680,21,12,009,065124
5833,753,37,157,0,317,117,3922,530,12,009,065125
4919,44,0,0,0,0,36,4656,183,12,009,065235
1454,52,0,0,0,5,0,1293,104,12,009,065236
2136,22,7,55,0,0,73,1901,78,12,009,066103
5255,0,0,56,0,14,0,5030,155,12,009,066104
2422,0,15,50,0,35,0,2075,247,12,009,068101
2326,19,0,10,0,0,26,2225,46,12,009,068501
2286,56,0,0,0,0,100,2059,71,12,009,068502
2049,68,0,42,0,26,86,1693,134,12,009,068601
3235,0,0,88,0,26,29,2951,141,12,009,068102
4298,7,16,54,0,20,54,4074,73,12,009,068602
4483,477,23,107,0,10,67,3301,498,12,009,071335
4428,2013,0,0,0,0,202,1644,569,12,069,030206
5483,130,0,28,0,184,78,4310,753,12,069,030207
4534,880,0,34,0,28,105,2774,713,12,069,030208
2445,287,24,0,0,0,44,1864,226,12,069,030209
2654,0,14,0,0,0,14,2601,25,12,069,030305
3995,69,0,0,0,0,47,3802,77,12,069,030306
4077,47,0,0,0,0,21,3900,109,12,069,030307
3793,60,0,78,0,35,33,3339,248,12,069,030308
2987,364,8,183,0,160,86,1728,458,12,069,030407
3803,83,35,46,0,0,0,3434,205,12,069,030408
4727,9,0,57,19,0,56,4492,94,12,069,030409
6373,119,62,40,0,292,51,5462,347,12,069,030411
6846,611,20,21,0,19,185,5821,169,12,069,030405
8363,6545,0,391,0,62,33,380,952,12,086,000305
6340,94,0,58,0,76,8,147,5957,12,086,000604
6994,5283,0,16,0,153,19,228,1295,12,086,001004
5615,2720,48,88,0,329,153,850,1427,12,086,001102
6845,2094,0,241,0,229,94,1640,2547,12,086,000202
2646,1468,0,25,0,86,149,198,720,12,086,000302
5119,36,0,0,0,0,0,161,4922,12,086,000603
4410,203,0,25,0,39,0,74,4069,12,086,000605
3118,1884,0,0,0,462,29,0,743,12,086,000903
5652,4511,0,0,0,252,117,155,617,12,086,001003
6058,3999,9,170,0,111,162,489,1118,12,086,001101
3924,3386,0,70,0,15,134,14,305,12,086,001501
2982,1914,0,0,0,184,95,202,587,12,086,001803
4212,1441,0,0,0,92,153,783,1743,12,086,002201
9037,3169,246,282,0,266,69,657,4348,12,086,008306
6067,113,0,211,0,18,263,1631,3831,12,086,008405
6390,227,0,51,0,30,26,1220,4836,12,086,008412
6893,17,0,0,0,83,116,314,6363,12,086,008901
1951,149,0,71,0,17,51,1301,362,12,101,031006
5071,22,41,0,0,0,103,4525,380,12,101,031102
2880,70,0,58,0,19,61,2578,94,12,101,031706
4237,211,0,8,0,169,146,3177,526,12,101,031005
4341,41,40,21,0,54,214,3919,52,12,101,031703
5722,91,0,234,0,39,159,4342,857,12,101,031007
2906,44,39,60,0,0,68,2547,148,12,101,030202
3824,205,0,0,0,0,51,2850,718,12,101,030700
3053,75,0,76,0,26,46,2553,277,12,101,030800
2349,54,0,61,0,0,13,1866,355,12,101,031701
5873,354,0,0,0,0,118,4892,509,12,101,031704
5656,181,27,97,9,101,90,4773,378,12,101,032200
2380,55,31,0,0,51,0,2119,124,12,101,031008
6166,422,0,101,63,164,246,4352,818,12,101,031003
4783,12,0,240,14,31,123,4222,141,12,009,066302
1634,238,0,33,46,0,49,1153,115,12,009,066800
4641,65,0,159,0,38,162,3954,263,12,009,069100
4951,451,0,41,0,98,149,3557,655,12,009,065202
5103,55,15,42,0,0,165,4385,441,12,009,066700
3000,15,21,0,0,52,39,2752,121,12,009,068200
4856,284,34,122,0,16,363,3683,354,12,009,069802
6098,356,0,330,0,66,135,4675,536,12,009,071301
5112,766,0,0,104,120,30,3556,536,12,009,060600
2585,1609,11,6,0,29,145,774,11,12,009,060700
6121,195,32,150,0,21,36,5391,296,12,009,061100
3150,1400,0,2,0,526,162,602,458,12,009,062600
7248,1063,0,198,0,16,160,3978,1833,12,057,012207
3220,541,9,38,0,195,76,1822,539,12,057,012303
7088,4955,0,122,0,166,210,731,904,12,011,110319
6427,190,50,34,0,0,78,5526,549,12,011,031202
6046,1029,24,458,5,207,165,2490,1668,12,011,070204
11879,8575,0,179,0,240,393,423,2069,12,011,110320
7890,1585,13,476,0,213,160,3647,1796,12,011,010606
3228,1398,0,29,0,76,50,762,913,12,011,030301
7592,2908,0,178,6,212,251,2078,1959,12,011,060115
6251,2863,0,64,0,172,264,2060,828,12,011,010701
3144,863,39,83,0,90,37,1494,538,12,011,020311
3957,3600,0,5,0,71,50,173,58,12,011,040902
3433,0,0,0,6,0,24,3193,210,12,057,013903
3268,117,9,85,0,44,43,2422,548,12,057,006802
4084,16,41,0,0,6,185,3702,134,12,017,451200
3269,3,8,0,0,0,48,2936,274,12,017,451300
5679,404,11,36,0,0,43,4988,197,12,017,451400
3006,23,7,0,0,0,0,2846,130,12,017,451501
6815,3,81,18,0,0,323,6362,28,12,017,451502
5713,145,0,72,0,10,0,5340,146,12,017,451601
6456,48,23,230,0,0,10,5762,383,12,017,451602
3858,29,20,0,5,0,75,3629,100,12,017,451700
0,0,0,0,0,0,0,0,0,12,017,990000
5486,0,12,0,12,8,142,5207,105,12,019,030103
3593,0,5,42,0,0,140,3291,115,12,019,030104
19869,3749,0,732,0,306,1880,11666,1536,12,019,030201
8658,653,0,257,37,0,634,6165,912,12,019,030202
